userName,content,score,at,app_name
nulis antiano,"Engga keliatan drivernya udah sampe mana dan jalurnya lewat mana pun engga ada petunjuknya . Chat harus via wa , respon lama. Deliv makanan kan jadi engga nyaman barangkali keburu tutup soalnya gakeliatan posisi driver dmn. Tolong lebih diperbaharui lagi. Percuma ada map tp engga keliatan petunjuk jalan sama drivernya.",3,2022-11-09 15:56:07,nujek
GHOST TEAM,"Pelayanan Bagus Tapi KekuranganYa Mengapa D Cirebon Tidak Ada Driver Car Nya, Mohon D Jawab Kakak",5,2022-11-06 13:18:55,nujek
Ekkk Ekkk,"Aplikasi paling buruk di bumi, tidak berpihak kepada driver maupun konsumen, hanya mencari keuntungan pribadi mengatasnamakan umat dan santri.",1,2022-11-02 08:14:18,nujek
Mukhlis Arifin,Mantaab,5,2022-11-01 05:32:31,nujek
Ririnn Turuu,Ko aplikasinya tidak dapat di download kenapa ya,5,2022-11-01 01:04:45,nujek
Himawan Agung Nugroho,"Perlu sering update, agar tidak sering error setiap ada mendung atau hujan. Sering muncul tulisan server error. Kasihan kastamer yang ingin order, menjadi kecewa karena tidak bisa order. 🙏",5,2022-10-31 14:19:43,nujek
King Maulana,Sering error. Mohon diperbaiki,3,2022-10-28 06:00:55,nujek
Reza Maulana,"Allhamdulillah' sangat tertolong dengan adanya aplikasi nujek dalam aktifitas saya sehari hari, terima kasih nujek' sukses selalu buat nujek",5,2022-10-27 13:56:30,nujek
Adi M Yasin,Ok,5,2022-10-24 12:53:47,nujek
nafis oc,Lemot pedahal sinyal penuh.,2,2022-10-21 12:48:23,nujek
Sur ya,bagus,5,2022-10-20 23:38:28,nujek
Rahma Febrianti,"kenpaa ya, driver nya pda jga sbran pda kaga ramah. pdhl cust adlh raja. mereka kerja d byr sma cust. kga ada sopan"" nya. kya kga pnya aturan klo bwa motor. gilaaa prah bgt lah buat drive"" trtntu yg prnh sya alamin. mhon lbh di tekan kan lgi untuk pelayanan pda drivr nya bu/pak!",1,2022-10-12 16:56:31,nujek
Sartika Gustiroyati,"Baru mau nyoba jdi pengguna nujek, tpi boro2 bisa pake, buat daftarnya juga ga bisaa 😖",2,2022-10-10 11:59:55,nujek
Gwarje Parsin Goulap,Bayunmas Jakarta pambang palembang,5,2022-10-10 06:57:02,nujek
rahmat mapaliye,Cara daftarnya gmna ya,1,2022-10-08 14:29:26,nujek
Astrit Mole,Mantap aplikasinya,3,2022-10-08 10:22:51,nujek
devi karolina,Nujek hemat,5,2022-10-08 08:57:12,nujek
Dede Permana,Ok,5,2022-10-06 10:47:35,nujek
Asyifa Felisia Sari,aplikasi Sangat membantu tapi sayang nya kalo mau order selalu GK bisa soalnya GK ada driver di lokasi saya.,1,2022-10-04 11:17:58,nujek
Ikaa Susanti,Oke,5,2022-09-30 00:53:18,nujek
Ujang Yori,"Jangan sampai tak downlod aplikasi NUJEK ini,rugi kalian,pesan tranfortasi di Nujek cepat sekali,pelayanan ramah,murah lagi...kalo pun ada bintang sampe 100,saya bagi 100 Bintang.makasih NUjek.🙏",5,2022-09-26 13:48:55,nujek
Ihda Ainaya,Bagus ko,5,2022-09-24 03:33:46,nujek
Besi Aja,Parah kasian drever nya 9kilo meter harga nya cuman 18rb .. Gak sebanding dengan bbm .. Saya sebagai driver merasa tidak menyarankan daftar ke nujek sadis ke driver nya .. Bayangin aja 9kilo meter harga nya cuman 18rb .. Gak mikir kalau BBM naik,1,2022-09-21 18:05:10,nujek
Santi Pebriyanti,"Kurang menjaga privasi nomor pribadi, jd banyak oknum driver nge cht seenaknya alias ngegodain",1,2022-09-19 12:58:51,nujek
Ahmad Arobi,Jujur dan hemat pool..,5,2022-09-18 22:53:47,nujek
yusrina sutoyo,Drivernya sedikit,2,2022-09-06 07:09:55,nujek
ROya Robin,"Maaf, soalnya ga da driver..khusus perkotaan deh kayaknya",1,2022-09-04 01:04:49,nujek
Sutriono Triono,"Tolong di Cilacap nujek di aktifkan lgi donk admin, makasih sebelumnya",5,2022-09-03 13:06:51,nujek
Dennis Fedrick,Bagus sih Tapi Di Area Tanjung Balai Karimun Masih Belum Ada Layanan Semoga Di Tanjung Balai Karimun segera ada layanan,1,2022-09-02 08:54:26,nujek
esther herawati,Makasih kami terbantukan,4,2022-09-01 19:44:40,nujek
Mas Ya,Alhamdulillah sangat membantu,4,2022-09-01 07:45:48,nujek
Anindya Riezky,"Tolong dong tambahin komen, dan rating untuk tokonya juga,banyak banget toko yg g update di apk tulisannya buka, taunya masih tutup,kasian kurir yg udh jauh-jauh nyamperin tempatnya taunya tutup,sama ini para kurir teliti juga sama pesanan, yg mintanya gak pedes jgn d kash yg pedes dong, kasian g kemakan nnti makanannya.",3,2022-08-28 01:41:59,nujek
M. Nurfaizi Hakim,Untuk di map nujek sering ga gerak lokasi drivernya jdi kita gatau sudah di mana lokasi driver,2,2022-08-27 08:38:31,nujek
Jajat Sudrajat,Sangat membantu,5,2022-08-26 00:39:21,nujek
Maria Herlina Kerin Barbara,Tidak ribet dan selalu memuaskan❤️,5,2022-08-25 01:15:06,nujek
MAHDUN ASHABY,Jos,5,2022-08-21 23:06:02,nujek
Agung Susanto,"Susah amat masuk aplikasinya, loading mulu kgak selsai². !",1,2022-08-21 12:05:07,nujek
Zidan Algifri,Tolong di perbaharui sistem ya masak order 1 draver yg datang 2 😮‍💨😮‍💨,1,2022-08-20 10:59:55,nujek
May Merin_BRC'23,"saya memesan nujek di pagi hari untuk berangkat ke sekolah,saya sudah menunggu selama seperempat jam di pinggir jalan,kemudian tidak ada kepastian dari bapak nya dan saya chat bapaknya, ternyata bapaknya tidak bisa karna sudah mengantar yang lain, padahal sudah menerima orderan dan tidak ada konfirmasi ke saya,sehingga saya menunggu lama dan telat ke sekolah,mohon NU jek ketika driver sudah menerima orderan jangan di tambah dengan orderan yang lain lagi,mohon perbaiki fiturnya,terima kasih🙏",1,2022-08-18 23:24:47,nujek
Hendra Mardiansyah (bill),"halo saya pengguna nujek...tolong beri arahan pd driver"" y..kalo ad orderan jgn sombong..pake d tolak segala...g usah jd ojol kalo g mau Nerima orderan..itu sama saja menolak rezeki...driver y suka ngeluh karna orderan sepi..giliran dpt orderan di tolak...payah",1,2022-08-13 02:54:34,nujek
Beni Saliman,aplikasi nya jelek sering eror jangan donload mendingan maxim aplikasinya lancar,1,2022-08-11 20:30:37,nujek
Bang Sony,Top,5,2022-08-09 08:42:11,nujek
regina minerva,Sayang belum dapet drivernya. Tolong dong diperbanyak lagi drivernya,1,2022-08-09 07:14:27,nujek
Nur Yanti,Nujek harus ramah dan sopan,5,2022-08-08 12:32:49,nujek
Idaa Rosidaa,Good,5,2022-08-07 01:01:36,nujek
Hendra Firmansyah,OK banget,5,2022-08-06 06:41:44,nujek
Garasi Sale,"Bagus.. bisa pilih driver, cmn privasi nya kurang ya.. soalnya untuk chat nya langsung ke wa/sms tolong d perbaiki lagi",3,2022-08-03 09:04:38,nujek
DJ Siwil,"Perbaiki terus, seperti apk sebelah",3,2022-08-03 04:17:24,nujek
Jihan Maghfirah Arfiani Lahay,"Pelayanan bagus, driver""ramah. Tapi sayangnya kenapa pas cari driver muncul 2 sekaligus? Jadi nama yg mncul di aplikasi, satu namanya lagi tdk muncul. Tapi dua""nya masuk di chat WA. Otomatis 1 nya hrus dibatalkan, kasian drivernya kalau begitu. Mohon diperbaiki lagi. Trmakasih",4,2022-08-03 02:26:11,nujek
Slamet Junaidi,Nujek bangkrut kapo syukur,1,2022-08-02 07:51:23,nujek
Untung Prasetya,"Mapsnya lambat banget, kadang g jalan tau² driver sdh sampai, padahal di maps driver masih jauh.",4,2022-07-30 01:46:02,nujek
easytomake nassun deo,Semoga tambah baik. Aplikasi Nujek. Sukses selalu,5,2022-07-27 12:46:14,nujek
Sensi Dami,menyenangkan beli makanan tanpa haris keluar rumah,5,2022-07-27 12:31:34,nujek
Aqilroid Japar,Kapan di kota serang Banten ada orderan,4,2022-07-26 17:18:50,nujek
fitriah vebriani,Aplikasinya eror terus,1,2022-07-26 07:55:47,nujek
rivani rachmita sari,"Nujek murah bangettt, cuman suka dapet driver yang jauh jauh tolong perbaiki lagi yaa sistemnya",4,2022-07-26 06:17:15,nujek
Alifah ifah,"Jelek banget, lama penjemputannya sudah begitu dicancel nggak terima tetap nganter, biayanya juga di naikkan 2× lipat, kecewa berat 👎🏻🙏🏻",1,2022-07-26 04:35:27,nujek
Rahmat Setiawan,"Ongkir mahal ga deket ga jauh sama aja ongkir ny, tolong ongkir di sesuaikan sama jarak biar kaya aplikasi online lain nya .",1,2022-07-24 14:33:27,nujek
Andi Khalid Babe,Tolong dong bugny masih ad,3,2022-07-22 10:53:32,nujek
Kang Dd,"Yah nama nyh juga orang di mana"" pengen nyah yang enak murah dan ga mau ribeet.ga nyadar kalo semua ada nilay nyah..ada harga ada kualitas..udah gitu z yah oke",5,2022-07-22 05:09:25,nujek
Yollanda Herdyandz,🤗,5,2022-07-22 02:57:03,nujek
Heri Cahyani,Mantapp,5,2022-07-20 00:20:06,nujek
Krisna Martena,Jaringan sering error,4,2022-07-19 14:53:15,nujek
TakTik,Susah daftar jadi driver nya. Apk nya eror mulu,1,2022-07-18 03:21:16,nujek
Labibah Phantomhive,Eror terus aplikasi nya kapan di benerin orang lagi buru2 ga dapet terus gara2 eror _-,1,2022-07-16 00:42:00,nujek
Ahmad Saeroji,"Alhamdulillah ojol ini sangat membantu drever ramah""",5,2022-07-15 13:29:53,nujek
Tia Nopiana Ana,"Aplikasi ojol terjelek yang pernah saya pakai, order sering 2 driver, slow respon pkonya kecewa sama aplikasi ini",1,2022-07-15 03:12:32,nujek
Muhammad Hariyadi Mursyid,"Aplikasi jelek,makin lama bukanya makin bagus, makin ancur.kecewa dengan aplikasi Nujek ini",1,2022-07-15 02:35:57,nujek
Gino Pambudi,Bagus,4,2022-07-14 04:27:22,nujek
Ryo Urushibara92,"Untuk tarif sangat murah banget tapi disaat kita order kebanyakan yang datang jauh"" tolong untuk developernya diperbaiki boleh Cs pilih Driver tapi ya kasian juga kalau pilih langganan yg jauh kasian mereka jmput kita jauh ongkosnya murah kalau bisa MAX radiusnya 1-2km aja agar driver gak rugi Cs juga bisa cpat smpai tujuan Kalau mau bersaing dgn Apk lain jrak jmputnya dikurangi agar Nujek bisa bersaing Kalau mau maju dengar kritikan orang",1,2022-07-13 16:07:02,nujek
Ani Sulis Damarwati,Adain di ios donggg,5,2022-07-13 12:27:38,nujek
hadi nuswantara,Daftare piye carane mas,1,2022-07-12 10:03:19,nujek
Ety Zahra,Sngt bgs dan sngt baik. Harga jg murah... Sngt memuaskan... Trmksh bnyk pendiri dan pencipta Nujek... Smga Allah sll memberkati... Aamiin ya Mujiibassaaailiin... 🤲🤲🤲🤲👍👍👍🙏🙏🙏😍🥰 💜💖🔥❤️💗,5,2022-07-09 11:37:38,nujek
PrinceDebay Kenzie,Susah cari driver. Lokasi berpindah pindah ga sesuai GPS sy,3,2022-07-09 09:52:58,nujek
Budi Bayu,Pelayanan yg baik tarif yg jujur tidak mahal. Klu ada yg murah dan bagus untuk apa pilih yg mahal,5,2022-07-07 05:24:36,nujek
Subur Sumantri,Bagaika kirim krensot pendaftaran Drive,3,2022-07-06 05:26:35,nujek
HITECH NOW,Maju terus NUJEK Aplikasi sudah bagus tinggal nambah driver dan service,5,2022-07-05 00:11:54,nujek
Barang BekasPurwokerto,"Mantap, ramah di kantong, ramah di driver, dan ramah di pelayanan csnya.. Terima kasih NUJEK",5,2022-07-04 18:26:32,nujek
Nabil Rista,"Aku kasih bintang 5 karena pelayanan baik, aman bagi pengendara Aplikasi nya canggih bisa tau nomor rumah dengan tepat nggak salah sasaran Awal² pakai ini pengendara nya pada ngebut² sampek takut sendiri tapi lambat laun penumpang dibuat aman senyaman mungkin Kalau yang ingin minta cepat coba ke ojek lain ya Tapi sekarang di aplikasi Nujek sudah ada panggilan darurat buat yg emang lagi tergesa² Terimakasih sudah membuatkan aplikasi ojek yg #jujurmurah dikantong mahasiswa See you next time",5,2022-07-04 05:01:54,nujek
Riska Yolanda,Baik memakai nujek tapi saya belum mengerti pasang profil di nujek bagaimana,5,2022-07-01 11:41:02,nujek
Evodius Mai,Mantap,5,2022-06-30 14:08:45,nujek
Nuraeni Gia,Bagus,5,2022-06-26 08:04:59,nujek
Andre Wahjudibroto,"Baik, cepat , driver ramah sopan dan murah",5,2022-06-25 15:24:21,nujek
Alman Mega,Sebenarnya kita harus share lokasi yang benar jangan asal. Dan kasih informasi yang benar,5,2022-06-23 13:30:47,nujek
Ahmad Miardi,Terlalu lama nunggu pesanan pengambilan kita sampai dan susah mendapat nugrab car padahal lagi ada hal emergency ke rsud Tlg di benarkan aplikasi ini,1,2022-06-22 00:28:54,nujek
Saturday Rise,"Padahal ringan apknya, tapi malah gak bisa masuk. Ya sudah gak jadi move ke apk ini.",1,2022-06-21 23:22:39,nujek
Siti Jukhaeriah,Aplikasi kaga ada driver nya,1,2022-06-21 19:17:19,nujek
Albertus Bima Sulistya,"Saya sudah dftar sebagai penumpang. Sudah coba pesan. Dapat driver. Tapi kok di petanya, kendaraan driver tidak muncul?. Tau"" driver minta dibatalkan karena pick up ny jauh. Pdhl saya saja ga tau dimana posisi drivernya",1,2022-06-19 06:55:57,nujek
F D I J A Y A,Bagus,5,2022-06-17 22:56:42,nujek
Lina Kusmayanti,Murah di banding dengan grab,5,2022-06-17 13:00:49,nujek
Mawar Hitam,Gangguan Bae..preettt...,1,2022-06-17 09:36:42,nujek
Ika Yuli Rokhmawanti,Kenapa skrng tarif e jadi lebih mahal drpada aplikasi sebelah ya,2,2022-06-17 06:23:46,nujek
Denny Nurjaya (DDN),Susah dihubungi baik nujek pusat dan cabang disaat ada keluhan.,1,2022-06-17 05:56:38,nujek
Neil Rey,Bug terus,1,2022-06-14 22:57:50,nujek
Ikkyy H,Sangat baik,5,2022-06-14 09:38:45,nujek
AGUS SETIAWAN,Emang murah tpi murahan.. Order kebanyakan d batalin driver semua,1,2022-06-14 04:56:34,nujek
Ragenah Blaz,drivernya sedikit karena banyak driver yg di blokir hanya karena gak punya jaket. itulah knapa penjemputan penumpang jadi lama,1,2022-06-08 13:03:55,nujek
Haris Putra Ramadhan,Driver ga niat.,1,2022-06-08 12:11:05,nujek
nilamcahya,"Klau mau mesen apa""sllu di tolak wk",1,2022-06-06 03:53:04,nujek
Jawinia Wulandari,Suka bermasalah,5,2022-06-05 02:13:46,nujek
Nauvalino Gayuz,Ckup tau,1,2022-06-02 04:54:35,nujek
Didin Suherman,Pelayanan nya bagus dan sopan,5,2022-05-31 01:34:47,nujek
Syahrul Ramadhan,"keren ga kalah sama aplikasi ojeg online lainnya,dan harus coba",5,2022-05-30 14:16:48,nujek
Selfi Thalib,"Gimana kok di daerah ku nggak ada sopir, Di Sidoarjo emang belum ada ya Nujek, Terpaksa pesan makanan di Aplikasi lain 😔",1,2022-05-29 12:57:38,nujek
Zhelani Ghazian,"Di Jakarta gak ada sama sekali driver.. Padahal Jakarta adalah kota terbesar bagi para santri/wati, sebelum di Jakarta ada Nujek sy bakal kasih rating 1 dlu",1,2022-05-28 16:34:07,nujek
Ephy Ntrl,Kasi bintang 5 dulu,5,2022-05-27 16:58:52,nujek
WAFA FAUZAN,Sangat bermanfaat terimakasih nahdatul ulama,5,2022-05-27 01:03:21,nujek
Rikhatul Mujahidah,Sering di tolak sama driver nya,2,2022-05-26 05:12:39,nujek
Firmansyah,Di order malah gak ada driver satupun..,1,2022-05-25 18:48:22,nujek
Shofiy Izah Robbani,Setelah di update tarifnya makin mahal,4,2022-05-25 07:55:27,nujek
Hardika Sitanggang,Good,5,2022-05-25 01:51:42,nujek
ifan dahiba,Menurut gue sih aplikasinya mantap banget,5,2022-05-24 13:00:30,nujek
yosi sasmita,Kenapa pesenan selesei duluan sebelum si driver sampai?. Kadang juga kemarin pas pesen nudriver langsung dapet 2 driver Akhirnya saya batalin 1 Mohon pencerahannya,3,2022-05-24 06:18:20,nujek
kusendah meimarlupi,Pelayanan bagus dan murah,5,2022-05-23 14:40:39,nujek
Dhea PS,"Alhamdulillah terimakasih sngt membantu buat siswa,mahasiswa,dll. Untuk ojek ini semoga terus amanah.",5,2022-05-23 05:51:45,nujek
Lindawati Anugrah,"Beberapa kali saya pesan Ride untuk jemput keluarga, tapi kenapa gagal dan muat ulang terus ya? Sudah saya update aplikasinya dan saya install ulang tapi masih seperti itu. Mohon infonya",3,2022-05-22 05:59:49,nujek
Fhandy Adhitya,Murah² dan gampang memilih driver👍👍👍👍👍👍👍👍👍👍,5,2022-05-21 13:59:44,nujek
Muhammad Faris Sumitra,"Makin kesini makin naik, hanya di hp saya, ada apa ini, masa di hp temen temen saya harganya normal, jelek banget sumpah, diskriminatif nih",1,2022-05-19 05:47:16,nujek
ff. sadboy,Mksh..💖,5,2022-05-18 02:30:43,nujek
Tarsum Efendi,Meski blm verifikasi. Tp ini bagus utk pemberdayaan umat,5,2022-05-16 23:22:52,nujek
Adinda Sahnaz,"Sering banget pesen 1 kali, Ke pesen 2 kali kasian driver nya jadi harus dicancel 1. tolong dong di perbaiki sering banget error",2,2022-05-16 09:31:27,nujek
Siti Alissa,kadang error,4,2022-05-16 02:52:01,nujek
Sunarto Sunarto,Ok,5,2022-05-16 02:40:48,nujek
Saguh Waskito,Bagus,5,2022-05-16 02:11:03,nujek
Euis Nurhayati,"Sebelum diperbaiki,males ngasih bintang 5 buat aps ini....drivernya kadang kejauhan...maks radius 1 km aja si....biar nunggu ga kelamaan...dan sampe kapan saya selalu kena double order...kesian drivernya..mereka nyamperin lokasi jemput sya kan pake bensin juga...pake tenaga....kita yang cs jadinya ga enak..mana pilih drivernya kadng lama juga.....perbaiki dong jangan cuman ditanggapin....oh iya...saya pengguna setia nujek makanya komplen",1,2022-05-15 04:49:37,nujek
Limbong Kecil,Ok,5,2022-05-15 04:29:44,nujek
Sugi Ati,Smoga slalu mnjadi prioritas,5,2022-05-15 02:56:29,nujek
Anis Adi,Dengan tidak sengaja order dapat ustadz saya 😂,5,2022-05-15 02:52:57,nujek
Dea Sonia,semoga semakin sukses😇 dan berikan pelayanan yang baik,5,2022-05-14 12:37:03,nujek
halimah Sadiah,"Secara pelayanan jelek. Kalo pake nujek ada aja gangguannya. Lama, pengemudi salah titik penjemputan juga pernah. Padahal secara hargapun lebih murahnya dikit, ga terlalu beda jauh sama ojek online yang lain",1,2022-05-14 09:42:40,nujek
Budi Anto,Selama saya pakai nujek drewernya ramah dan pelayanan baik,5,2022-05-13 02:25:40,nujek
Sugianto Yanto,Bagus dan ramah,5,2022-05-13 00:53:42,nujek
Yanty mozzaRt,Lumayan,5,2022-05-12 23:18:45,nujek
Apit Rosidah,Ok Good look,4,2022-05-12 22:37:41,nujek
Sri Astuti,Saya merasa puas dg pelayanan para drivernya cukup sabar & santun,5,2022-05-12 12:19:24,nujek
Dedy Rahmadie,Murah dan bagus,5,2022-05-12 02:39:36,nujek
Imam Makrus,NUjek tambah oke,5,2022-05-11 23:56:49,nujek
Iwan Kurniawan,Bintang yg bicara,5,2022-05-11 22:48:50,nujek
Syah Marhasan,mantab,5,2022-05-11 09:17:29,nujek
Wahyudi Aank,Ok mantabb,5,2022-05-11 02:54:34,nujek
abahjin grage,Mantap,5,2022-05-11 02:54:23,nujek
usaha bersama,MaasyaAlloh mantap,5,2022-05-10 21:23:49,nujek
ragil gagah,"Jujur hemat, hebat, josss",5,2022-05-10 03:37:50,nujek
Dennis Tesa,Sangat Efisien dan sangat membantu di sudut pelosok kota dan kabupaten.. Gas Gas Tipis Tipis,5,2022-05-09 22:21:45,nujek
Vera Sri Saptiani,Ga berguna ya tiap pesen ga ada..jd percuma jg instal app ini,1,2022-05-09 11:10:28,nujek
Didi Suhadd,"njey, gni amat apknya. terbengkalai bgt, nyoba2 bru mau daftar udah langsung DC alias gagal koneksi.",1,2022-05-07 08:53:25,nujek
Mundirin Izudin,Mantappp... Pasti Oke,5,2022-04-30 07:15:39,nujek
Love Beautiful,Ini hanya buat lingkup surabaya????,3,2022-04-27 07:19:25,nujek
Luci Ba,Lebih ditingkatkan lagi sistem pelayanan &jaringan diperkuat biar stabil.,5,2022-04-25 12:40:20,nujek
genzi kagawa,Gampang eror,5,2022-04-23 13:14:19,nujek
Yusi Zulianti,Gangguan trus!!!!!!!!,2,2022-04-22 00:46:20,nujek
Bhilal Fahlevi,Buat develover nya kan saya derah makassar trus aku pesan nujek knp tidak bergerak motor nya,5,2022-04-19 15:05:26,nujek
Dewa Rahman,Banyak kli bug nya pas orang nya udh mau sampe malah di batalin trus pas mau pesen ulang malah ada tulisan jaringan sedang sibuk,1,2022-04-19 05:19:05,nujek
Nabila Aulia Rahmah,"Murah sih tapi server sering down, drivernya lamban dan slow respon, terkadang sulit mencari driver padahal sedang terburu buru sehingga menghabiskan banyak waktu untuk mencari driver kembali, tidak muncul notifikasi bahwa pesanan sudah diterima dan driver lamban merespon sehingga sering salah paham",2,2022-04-19 03:54:06,nujek
Eyza Alby,Kenapa saya tidak bisa daftar ya.. tolong perbaiki apl nya,1,2022-04-18 04:33:12,nujek
sinta Nurjanah,"Aplikasinya lumayan ongkosnya murah, tapi gak recomended buat orang yg lagi buru² Kadang sering malah driver gak nerima orderan tiba² cancel",3,2022-04-17 10:28:59,nujek
Murni 2110,Bagus..mantap gan,5,2022-04-17 01:58:16,nujek
Andi Styawan,Apl sangat bagus,5,2022-04-15 16:20:28,nujek
Uus Supiyandi,Terlalu sering error aplikasinya apalagi pas mau order.mohon perbaiki,1,2022-04-15 07:39:52,nujek
Memey Lani,Food nya gk ada promo jadi nujek bukan pilihan buat pesan food. Pesan food enak nya lewat app sebelah,1,2022-04-15 03:41:41,nujek
Dewi Muyassaroh,"Sumpah demi apapunn!!! Kenapa nujek jadinya jelek??? Saya order ojek loading muluuuu... Padahal jaringan saya bagus!! Kesel ga bisa di buru2, tolong lah di upgrade woy!",1,2022-04-13 10:31:01,nujek
Irma Rahma Wati,Coba dullu deh 😁,4,2022-04-12 08:31:21,nujek
Eko Susilo,Aplikasinya bagus murah lagi drivernya ramah dan islami,5,2022-04-12 00:01:59,nujek
Djeand Glombroh Channel,Jost banget pelayanan nya,5,2022-04-11 01:50:22,nujek
dedy dedy,parah driver ngk ada di jalan tvri...???,1,2022-04-10 04:34:19,nujek
nur hasan,Knp jaringannya selalu sibuk? Apa apk ini tidak boleh di pakai,1,2022-04-08 20:01:14,nujek
Apel,"Tambah iklan ditv saudara pasti mantap,",5,2022-04-08 10:48:12,nujek
Neneng Nurjanah,👍👍👌,5,2022-04-08 09:06:23,nujek
Lusi Hastuti,Tahu jalan,5,2022-04-07 05:02:05,nujek
Heni Nurasiah,Nyaman banget,5,2022-04-05 04:09:26,nujek
Yudi Sulistyo,Kembalikan uang saya sebesar 49.rb..pesan ini untuk admin malang,1,2022-04-04 07:08:39,nujek
