content,userName,score,app_name
alamat jemput bisa rubah bayar tunai kendara tdk bs jalan map mesti banyak modifikasi softwarenya salut tuk produk lokal,Pengguna Google,2,nujek
gimana mau langgan baru instal aplikasi aja pas mau daftar kode otp selalu salah padahal kode sebut kode yg terima email dr nujek sendiri hadeuuuuhhhh,Pengguna Google,1,nujek
sayang cari lokasi susah temu pilih pakai pin moga lolais yg cari akurat kayak aplikasi ojek lain,Pengguna Google,4,nujek
stelah update malah gag yg ambil pesan saya selalu nge crash tlong lah d baik update boleh cuman perhati depan gmna,Pengguna Google,1,nujek
mksh nujek enak tuh bs pilih driver wanita krn sy wanita jd lbh nyaman dgn driver wanita tp akhir2 map kok tdk biasa lbh mudah akurat blm update mohon baik ya agar costumer sy tdk bingung mksh,Pengguna Google,5,nujek
sudah lumayan cuma gps baik biar customer tau posisi drivernya mana segera ada menu chat lewat aplikasi biar hubung via wa,anas mac,5,nujek
di baik kode aktivasi nya gak masuk gimna orang mau pesan oder ran kalau kayak gin deliver banyak pesan tak ada terimakasih,Pengguna Google,2,nujek
gimana sich kok aplikasi nya kok sering errorr tlg perhati dech hari libur apa tim yg handle aplikasi jg ikut libur,Novian Efin0318,2,nujek
sangat efisien bangga warga nu ada transportasi masih banyak kurang harus baik lanjut terus karya anak bangsa santri nu,Pengguna Google,5,nujek
ini udah driver malah batal otomatis sama aplikasi drivernya malah gatau kalo batal dr aplikasi,tonggak matahari,1,nujek
mantap jakarta baru instal langsung verifikasi saya buka di aplikasi drivernya ada tarif murah makasih om bas moga di jakarta makin banyak drivernya,Pengguna Google,5,nujek
aplikasi baik bagus cuman sayang kurang nya promosi masyarakat padahal funya basic nu kuat harus proomosi kan,Pengguna Google,5,nujek
jangan tak downlod aplikasi nujek ini rugi kalian pesan tranfortasi nujek cepat sekali layan ramah murah lagi kalo ada bintang sampe 100 saya 100 bintang makasih nujek,Ujang Yori,5,nujek
peluang bagus perlu publikasi yg dahsyat tambah fitur referal,Bang Udin,5,nujek
mantap lahir satu karya anak bangsa tingkat kualitas nujek jangan hadir warna lengkap hadir saing yg kuat jangan mau jadi tamu rumah sendiri sukses selalu,Alam Syah,5,nujek
saya kasih bintang 5 biar sorot alias baca publik masa pesan seefood harga nya ga sberapa biaya kirim nya hampir lebih harga seefood sendiri kacau,Cipanas Family,5,nujek
review pertama kali pake udah hasil login masih loading lama banget untung butuh banget jadi ga harap banyak ini aplikasi udsh yg hasil pakai belum gatau mau komen apa lagi sesuai bintang,Fiio,3,nujek
daftar tumpang susah kode aktivasi g kirim kirim lebih mudah ojek belah pake fb ato google langsung jadi mohon mudah biar lebih baik,Pengguna Google,1,nujek
tolong perbdiki app teliti uji coba dulu download gk cide verifikasi masuk mohon cek dengan teliti trutama utk kembang mohon kontrol tanggung jawab klo blum layak publijasikan mohon jangan di share dlu,Pengguna Google,1,nujek
aplikasi gk manfaat habisin kuota aja masa bnyk bgt toko yg udah tutup tp dinujek tulis msh buka udh nunggu lama nyata tutup mana aq kelaperan pula,aisyah nurhidayani,1,nujek
aplikasi nya bagus keren bisa pilih driver nya sendiri tapi map nya lama tahu driver jalan belum nya update baru ya,Anisa Anisa,5,nujek
aplikasi kadang suka error keluar sendiri lah kalo driver hubung customer langsung whatsapp jadi langgar privasi,Dika Pratama,2,nujek
baik fitur nucash nya sangat resah sudah laku topup malah gak dipake malah fitur nucashnya erorr gk bs dikmbaliin lah baik,Hasrul Iqwa,1,nujek
untuk up date lanjut mohon chat nya langsung apk jangan wa soal banyak yg daftar akun tumpang ga pake no wa,Pengguna Google,5,nujek
kenapa aplikasi habis update klo pilih pesan sekarang milih driver kasi dong driver yg rajin keliling klo h kepilih2 bagus kyak kmarin aj klo pilih pesan sekarang langsuk masuk driver yg dekat,Bambang Bambang,2,nujek
tarif jangkau aplikasi sangat bagus buat simpan penuh nyaman pakai nujek terus maju,Yuses Bin yusof,5,nujek
aplikasi lumayan ongkos murah gak recomended buat orang yg buru kadang sering malah driver gak nerima order tiba cancel,sinta Nurjanah,3,nujek
semnejak baharu sy susah skli order karna mapsnya susah skli cari lokasi jemput antar yg akurat sesuai titik mohon baik,Pengguna Google,1,nujek
moga aplikasi bantu mepermudah masyrakat indonesia jasa antar jemput barang maupun orang moga succes terus aplikasi meng uprade fitur2 canggih,Pengguna Google,5,nujek
untuk aplikasi mohon untuk ada pilih tema terang gelap karena belum aplikasi ojek punya pilih tema gelap,Pengguna Google,5,nujek
harga lebih murah aplikasi lain kenapa selalu dapet drivernya jauh semua padahal banyak deket dapetnya jauh jadi nunggu lama hampir telat berangkat kerja,Erhan Fajarudin,4,nujek
kurang nya promosi daerah kayak daerah bwi sepi jarang banget tau sama aplikasi ini mohon diperbaiku lg aplikasi,david uzuma,1,nujek
tolong segera update aplikasi suka keluar sendiri beri terang restart app kasih bintang 5 smoga suksess buat nujek mitra nujeknya lebih segera mungkin nujek iklan kan televisi sponsor nya biar mendobrag popularitas ojol nujek,Ricki channel,5,nujek
saran aja buat akun nujek driver customer mungkin dg fase wajah aja bisa kurang order fiktik para driver nujek salah guna akun terima kasih nujek sukses selalu,Pengguna Google,5,nujek
saya pke hp android 1 ram download aplikasi nujek driver harus hapus aflikasi lain tapi hnya guna aplikasi wa aj mudah mudah solusi nya,Pengguna Google,2,nujek
sementara kasih 4 dulu ayooo betaniin dong pasang iklan tv nasional radio koran khusus wilayah cabang operasional samping driver jg sdh promo lagsung trims,Pengguna Google,4,nujek
harus aplikasi nujek kalau updet itu lebih mudah jangkau bukan malah sulit dan hanya satu operator tentu huft,SECHUFU CHANNEL,1,nujek
jauh cukup lumayan dr jumlah rider driver lumayan banyak jd mudah cepat jik laku pesan rider driver tetap jaga kualitas layan ya,Syaqilla Hisam,5,nujek
mapsnya ada nama gedung tempat nih jadi susah nentuin titik jemput tuju,Pengguna Google,4,nujek
sering kali gps fungsi benar tunjuk posisi driver baik lagi,Annas Faajar,1,nujek
uninstall dulu ribet pake banget mau verifikasi harus pake nomor telkomsel jadi klo nomor yg daftar aktif wa tp bukan nomor telkomsel tdk saran pasang app,Faidil Kursani,1,nujek
susah driver yg beneran mau kerja order bolak balik cancel gara2 driver nya mau ambil percuma lah murah murah mending belah mahal dikit genah,Agustinus Tejanegara,2,nujek
ketika geser map aplikasi sering macet silah baik tingkat promosi banyak belum tau aplikasi ini,Pengguna Google,5,nujek
bagus aplikasi hemat awal 7000 kemudian ubah 5000 skrg ubah jdi 7000 tdk apa ttp top nujek murah bngat,Nelvy Dakiyo,5,nujek
search lokasi tuju susah kadang kadang hilang mohon di update lagi bolak balik hapus instal tetap hasil sama,Pengguna Google,3,nujek
mantap ni aplikasi harga lebih murah banding yg trus pilih driver ayo segera download aplikasi biar makin besar banyak promonya,HERI WULING JATIM,5,nujek
sudah baik harga nya jangkau saja layan maps nya kurang mohon segera baik,Pengguna Google,2,nujek
walau jemput tumpang lama it s oke ga kurang nyaman antar ramah drivernya,Sri Amani,5,nujek
tolong dong buat pihak nujek sbg customer susah verifikasi pakai nomer telkomsel tolong mudah pakai aplikasi nya bisa guna,Savira Amalia,4,nujek
tlong admin update lgi aplikasi pesan driver dekat saja tadi pilih kemudi dekat dapat ttp yg jauh mhn bantu selaku user mksih,Pengguna Google,5,nujek
aplikasi jelek tiap order driver yg dteng selalu lebih 1 bukan sekali 2 kali tp berkali2 rugi driver customer,kimia farma selakopi,1,nujek
aplikasi bagus tapi driver nya bobrok tingkat kualitas kualitas driver nya yok yok,Fadli Ihsan,1,nujek
sangt bantu sekali apk tp knp dh 3 hari sering ganggu tlng donk baik lg biar gx bnyk yg komplen mksh,Achmad Kurniawan,5,nujek
salah satu yg sangat bangga ada apps nujek tingkat dalam cari letak geografis nya tertutam di bagi nujek food trimaksih sekses terus buat nujek,Pengguna Google,3,nujek
yah nama nyh orang mana ken nyah enak murah ga mau ribeet ga nyadar kalo semua nilay nyah ada harga kualitas udah gitu z yah oke,Kang Dd,5,nujek
tolong tingkat lg kerja hampir sore driver yg institusional karena tumpang driver saling butuh dan tiap tumpang punya gaji sesuai umr moga ada jalin erti sama tumpang driver diri nujek terimakasih,Anne Sari,5,nujek
food nya gk promo jadi nujek bukan pilih buat pesan food pesan food enak nya lewat app belah,Memey Lani,1,nujek
kenapa masuk akun dan dapat veriikasi whatapp kok gak terus saya coba kali kali tidak kode verifikasi saya,Pengguna Google,3,nujek
ongkos memang paling murah pasu ijo kenapa pes ga dpt-dpt mud mending klo pake app slain pasu ijo pake maxim lumayan tarif paling murah slalu dpt mud wlau posisi jauh,Iman Prakoso,1,nujek
maaf belum kasih rating bagus untuk dapat kode verifikasi sangat susah kirim whatsapp sama sekali kalau bagus aplikasi kasih bintang 5,Pengguna Google,1,nujek
nyata verifikasi gak pakai kartu telkomsel aplikasi sangat bantu terimakasih nujek moga depan nujek lebih maju sukses aamiin,Miftakhul ulum Mecare bekam,4,nujek
tadi pagi pesa driver motor nujek 3x pesan suru cancel alsannya jauh lah kl gitu ga usah trima order lah gimana ni apk kl apk tetangga biar jauh ttp terima sini driver motor milih2 jarak,Pengguna Google,2,nujek
tolong tuk tingkat dari segi meta peta asli bingung liat peta tidak sama peta yg google map,Pengguna Google,3,nujek
kenapa waktu mau lihat maps tiba sinyal nya lemah jadi stabil,Pengguna Google,2,nujek
tolong konfirmasi pesan cuma 31 000 tambah harga jelas 43 000 drivernya tidak tahu tambah harga apa,Abd. Kadir Dimas Walangadi,1,nujek
lama banget datang aku nungguin sampe kesel mau dicancel gak cancelnya jadi mesennya dobel terus kalau udah datang satu malah satu baru datang mana satu gak pake seragam jadi bingung,Devita Maulani,2,nujek
aplikasi tidak bagus sulit dapat driver dong managemennya baik aplikasi bagus tpi dpat drivernya susah,Pengguna Google,1,nujek
sangat bantu mudah guna biaya antar jemput sangat jangkau pokok nujek paling rekomondasi terus beri layan baik,M. Zaen 2 (Alfinzayn21),5,nujek
saya pesan taxi hubung drivernya minta dicancel dengan alas posisi jauh 5 km ketika nyari deriver nyata temu driver sekitar tempat saya mes,Omat Grak,1,nujek
aplikasi bagus sja pas update apk nya selalu keluar sendiri pas buka jdi bgmna admin,Pengguna Google,1,nujek
uda top up nyata bisa guna mau upgrade minta otp malah gak jelas tolong dong uang yang nyangkut gimana,A.Y.U hiBeiby.,1,nujek
jelek banget lama jemput begitu dicancel terima tetap nganter biaya di naik 2 lipat kecewa berat,Alifah ifah,1,nujek
sekarang malah ribet banget banyak lokasi belum tera map nujek lebih bagus belum pada update an sekarang,Pengguna Google,2,nujek
halo guna nujek tolong beri arah pd driver y kalo ad order jgn sombong pake d tolak segala g usah jd ojol kalo g mau nerima order itu sama tolak rezeki driver y suka ngeluh karna order sepi gilir dpt order tolak payah,Hendra Mardiansyah (bill),1,nujek
untuk input data aja ribet jaring sibuk lah ini padahal jaring kenceng bgd aplikasi suek langsung aku uninstal gak mutu,dee agusty,1,nujek
aplikasi nujek bisa buka malah tampil kalimat an unexpected error occurred sorry for the inconvenience,Ningsi Daud,4,nujek
banyak kli bug nya pas orang nya udh mau sampe malah batalin trus pas mau sen ulang malah tulis jaring sedang sibuk,Dewa Rahman,1,nujek
aplikasi ojek online baru banyumas aplikasi ringan trus tarif murah bisa pilih driver juga saya bukti,Pengguna Google,5,nujek
apk nya jelek bangeett ngabisin kuota aja pesan makan ga menu nya ga yg sesuai nyesel banget downloadnya,hermadila Chandra,1,nujek
parah apk ny dobel terus kali dobel ny telat udh masuk satu driver beberapa menit masuk driver lain kasi driver ny,Leomo naru,1,nujek
untuk apk nujek driver tolong dong kasih insentif bonus biar nariknya semangat area sidoarjo uda lumayan rame nanggung bikin aplikasi,Rider 29,2,nujek
aplikasi begoo ada signal internet bilang masalah masuk server masalah jaring pake aplikasi ojol lancar nujek masalah auto uninstall,Pengguna Google,1,nujek
kasih promo buat langgan lebih banyak minat utama kalang santri banyakin mitra food,Sang Fakir,5,nujek
ini aplikasi sangat bantu pergi saya tapi sering kendala mes kurang driver mohon di banyak drivernya mksh nujek,Pengguna Google,5,nujek
susah buka aplikasi berat susah daftar pilih ngelag pencet bisa macet baik sistem,Ardis Wiranata,3,nujek
sering banget sen 1 kali ke sen 2 kali kasi driver nya jadi dicancel 1 dong baik sering banget error,Adinda Sahnaz,2,nujek
pergi mana lebih hemat lebih cepat aman simple,Sandy Febrian,5,nujek
gua nyesel download ni apk udah masukin no tlp 100persen benar gak kirim kirim kode nya hapus sekarang juga di google play apps store,Pengguna Google,1,nujek
layan lengkap cuma yg kurang verifikasi dukung all operator baik ya,Munadif (Nadif),5,nujek
terimakasih nujek ongkos sangat ekonomis banget food daerah cianjur ciranjang banyak ya moga sukses konsisten nujek,Cecep Supriadi,5,nujek
mud bnyak yg cancel kalo pagi gak buat pake buru2 kantor bantu sama sx,yathii supu,1,nujek
kalau jangan pakai wa lebih baik pakai telegram line pesan biasa sangat ganggu privasi guna,098_Risma putri Ashari,2,nujek
saya update kenapa mapsnya malah susah temu titik dan akan guna selalu tiba keluar,Pengguna Google,5,nujek
kalo bikin aplikasi pikir maintaince nya yaa saya guna baru baru banget download first impression nya buruk bgt,Mochamad Rezza,1,nujek
ada menu chat driver bisa lihat posisi driver sdh dmna ada sangat susah,Hy Pya Chan,2,nujek
jabodetabek ada driver untuk food bike jadi uninstall dulu kalau lumayan banyak baru pindah haluan tapi hati tetap nu,Pengguna Google,5,nujek
sampai ini bayar non tunai verivikasi pakai kartu telkomsel saja harus pakai kartu apa tidak bisa log in fb,Ahyan Budhi Permana,1,nujek
nujek emang banyak ngecewain masa iya mes lebih hubung terus chat itunggak bisa dan selalu banyak yang nolak,KP - Ahmad Baihaqi,1,nujek
saya beri bintang satu dulu yaa saya join mitra food resto sekarang gak order masuk satu kali kalau aplikasi belah alhamdulillah order lumayan,Yunus,1,nujek
terimakasih cipta aplikasi ini moga amanah tapi baru download mau log in malah jaring sibuk terus,Siti Nur,5,nujek
saya mau upgrade nucash selalu gagal banyak resto makan sudah tutup nucash tidak update,Hood Omar,1,nujek
kalo ongkir nujek standart ojol belah kalo turut kasih bintang 4 dulu kalo maps lain uda baru saya kasih bintang 5,Kecamatan Rembang,4,nujek
di baik lokasi biar guna susah tentu lokasi jemput turun makas,Pengguna Google,3,nujek
aplikasi benar2 mantap sudah untuk search lokasi terima kasih nujek tunggu terobosan2 lanjut salam bagi timur indonesia pohuwato-gorontalo,Pengguna Google,5,nujek
coba bikin aplikasi nujekfood merchan biar warung mudah daftar menu biar makin banyak pilih menu nya,Aliya Ajha,5,nujek
di update malah tambah jelek tampil map nya jadul sulit tentu lokasi,Pengguna Google,1,nujek
assalamu alaikum mohon maaf sblm nya tolong map nya tingkat kami sulit cari tempat tuju cm jln,Pengguna Google,4,nujek
gimana sih kok skrg malah sering eror mana maps nya ga jelas sama sekali cepat baik,Pengguna Google,1,nujek
sinyal bagus gak login awal sh app ni nyata gak karuan sekarang,Yogi Dwi handoko,1,nujek
aplikasi sangat bantu sayang nya kalo mau order selalu gk soal gk driver lokasi saya,Asyifa Felisia Sari,1,nujek
aplikasi error tdk di pakai hari ada usaha baik pusat,Roonnie Goozalie,2,nujek
app ga niat gak kwalitas kontak hub wa ga yg respon jelas beda kelas,Ali Masrury,1,nujek
promosi nya lebih gencar lagi masyarakat banyak tau kami driver rasa heran hari order ko sepi terus terima kasih sukses selalu,Pengguna Google,5,nujek
alhamdulillah aplikasi nujek sangat manfaat saya terimakasih nu sudah buat cipta aplikasi layan ini moga barokah aamiin,Afiffudin E.S,5,nujek
